acct_card_no,prob_true
Act_280660,0.9333333333333333
Act_263963,0.9333333333333333
Act_263970,0.9333333333333333
Act_280638,0.9333333333333333
Act_280621,0.9333333333333333
Act_263997,0.9333333333333333
Act_264390,0.9333333333333333
Act_280300,0.9333333333333333
Act_264907,0.9333333333333333
Act_264745,0.9333333333333333
Act_279962,0.9333333333333333
Act_264659,0.9333333333333333
Act_264666,0.9333333333333333
Act_264672,0.9333333333333333
Act_279937,0.9333333333333333
Act_264689,0.9333333333333333
Act_264694,0.9333333333333333
Act_263935,0.9333333333333333
Act_280614,0.9333333333333333
Act_280793,0.9333333333333333
Act_264053,0.9333333333333333
Act_280788,0.9333333333333333
Act_280785,0.9333333333333333
Act_263873,0.9333333333333333
Act_263842,0.9333333333333333
Act_263843,0.9333333333333333
Act_280778,0.9333333333333333
Act_280773,0.9333333333333333
Act_280766,0.9333333333333333
Act_280757,0.9333333333333333
Act_263925,0.9333333333333333
Act_280693,0.9333333333333333
Act_263927,0.9333333333333333
Act_264036,0.9333333333333333
Act_280556,0.9333333333333333
Act_280602,0.9333333333333333
Act_264048,0.9333333333333333
Act_280597,0.9333333333333333
Act_280594,0.9333333333333333
Act_280586,0.9333333333333333
Act_264056,0.9333333333333333
Act_280617,0.9333333333333333
Act_264065,0.9333333333333333
Act_264076,0.9333333333333333
Act_264082,0.9333333333333333
Act_280563,0.9333333333333333
Act_264085,0.9333333333333333
Act_280357,0.9333333333333333
Act_264391,0.9333333333333333
Act_279924,0.9333333333333333
Act_279113,0.9333333333333333
Act_265448,0.9333333333333333
Act_279198,0.9333333333333333
Act_279196,0.9333333333333333
Act_279193,0.9333333333333333
Act_265453,0.9333333333333333
Act_265477,0.9333333333333333
Act_272506,0.9333333333333333
Act_265456,0.9333333333333333
Act_279182,0.9333333333333333
Act_265471,0.9333333333333333
Act_265472,0.9333333333333333
Act_265476,0.9333333333333333
Act_279111,0.9333333333333333
Act_279214,0.9333333333333333
Act_279110,0.9333333333333333
Act_265662,0.9333333333333333
Act_279021,0.9333333333333333
Act_265641,0.9333333333333333
Act_265646,0.9333333333333333
Act_279010,0.9333333333333333
Act_265653,0.9333333333333333
Act_279003,0.9333333333333333
Act_265668,0.9333333333333333
Act_279024,0.9333333333333333
Act_265669,0.9333333333333333
Act_265674,0.9333333333333333
Act_279207,0.9333333333333333
Act_265452,0.9333333333333333
Act_278991,0.9333333333333333
Act_265487,0.9333333333333333
Act_265850,0.9333333333333333
Act_265852,0.9333333333333333
Act_278808,0.9333333333333333
Act_278807,0.9333333333333333
Act_265870,0.9333333333333333
Act_278961,0.9333333333333333
Act_278965,0.9333333333333333
Act_265695,0.9333333333333333
Act_278976,0.9333333333333333
Act_279160,0.9333333333333333
Act_279158,0.9333333333333333
Act_265486,0.9333333333333333
Act_265490,0.9333333333333333
Act_265482,0.9333333333333333
Act_279148,0.9333333333333333
Act_265503,0.9333333333333333
Act_265510,0.9333333333333333
Act_279140,0.9333333333333333
Act_279139,0.9333333333333333
Act_279135,0.9333333333333333
Act_265516,0.9333333333333333
Act_279128,0.9333333333333333
Act_279115,0.9333333333333333
Act_265520,0.9333333333333333
Act_279161,0.9333333333333333
Act_279164,0.9333333333333333
Act_265676,0.9333333333333333
Act_265679,0.9333333333333333
Act_264244,0.9333333333333333
Act_264105,0.9333333333333333
Act_264197,0.9333333333333333
Act_280448,0.9333333333333333
Act_264225,0.9333333333333333
Act_280442,0.9333333333333333
Act_264227,0.9333333333333333
Act_280439,0.9333333333333333
Act_264230,0.9333333333333333
Act_264169,0.9333333333333333
Act_264163,0.9333333333333333
Act_280486,0.9333333333333333
Act_280517,0.9333333333333333
Act_264104,0.9333333333333333
Act_264106,0.9333333333333333
Act_280464,0.9333333333333333
Act_280529,0.9333333333333333
Act_280525,0.9333333333333333
Act_264108,0.9333333333333333
Act_280513,0.9333333333333333
Act_264154,0.9333333333333333
Act_264126,0.9333333333333333
Act_264139,0.9333333333333333
Act_264146,0.9333333333333333
Act_264149,0.9333333333333333
Act_280493,0.9333333333333333
Act_280492,0.9333333333333333
Act_280428,0.9333333333333333
Act_264185,0.9333333333333333
Act_264180,0.9333333333333333
Act_278978,0.9333333333333333
Act_279067,0.9333333333333333
Act_265635,0.9333333333333333
Act_265630,0.9333333333333333
Act_265522,0.9333333333333333
Act_279078,0.9333333333333333
Act_265528,0.9333333333333333
Act_279098,0.9333333333333333
Act_265530,0.9333333333333333
Act_279092,0.9333333333333333
Act_279083,0.9333333333333333
Act_265543,0.9333333333333333
Act_279071,0.9333333333333333
Act_279035,0.9333333333333333
Act_279065,0.9333333333333333
Act_264175,0.9333333333333333
Act_265586,0.9333333333333333
Act_265592,0.9333333333333333
Act_279052,0.9333333333333333
Act_265616,0.9333333333333333
Act_279751,0.9333333333333333
Act_279753,0.9333333333333333
Act_264910,0.9333333333333333
Act_264232,0.9333333333333333
Act_280478,0.9333333333333333
Act_280477,0.9333333333333333
Act_264173,0.9333333333333333
Act_280473,0.9333333333333333
Act_264698,0.9333333333333333
Act_279920,0.9333333333333333
Act_267058,0.9333333333333333
Act_267350,0.9333333333333333
Act_277369,0.9333333333333333
Act_267369,0.9333333333333333
Act_277392,0.9333333333333333
Act_267351,0.9333333333333333
Act_277413,0.9333333333333333
Act_267308,0.9333333333333333
Act_267310,0.9333333333333333
Act_277425,0.9333333333333333
Act_267317,0.9333333333333333
Act_277416,0.9333333333333333
Act_267326,0.9333333333333333
Act_277412,0.9333333333333333
Act_267330,0.9333333333333333
Act_277372,0.9333333333333333
Act_277406,0.9333333333333333
Act_277405,0.9333333333333333
Act_277404,0.9333333333333333
Act_267341,0.9333333333333333
Act_277400,0.9333333333333333
Act_267419,0.9333333333333333
Act_267424,0.9333333333333333
Act_277247,0.9333333333333333
Act_267426,0.9333333333333333
Act_267524,0.9333333333333333
Act_277285,0.9333333333333333
Act_277282,0.9333333333333333
Act_267415,0.9333333333333333
Act_267413,0.9333333333333333
Act_277268,0.9333333333333333
Act_265958,0.9333333333333333
Act_280151,0.9333333333333333
Act_280138,0.9333333333333333
Act_280136,0.9333333333333333
Act_264515,0.9333333333333333
Act_264517,0.9333333333333333
Act_264534,0.9333333333333333
Act_264520,0.9333333333333333
Act_264522,0.9333333333333333
Act_264523,0.9333333333333333
Act_264528,0.9333333333333333
Act_280113,0.9333333333333333
Act_264533,0.9333333333333333
Act_265940,0.9333333333333333
Act_267410,0.9333333333333333
Act_265960,0.9333333333333333
Act_277366,0.9333333333333333
Act_267370,0.9333333333333333
Act_267383,0.9333333333333333
Act_277384,0.9333333333333333
Act_267389,0.9333333333333333
Act_267393,0.9333333333333333
Act_267399,0.9333333333333333
Act_277380,0.9333333333333333
Act_277379,0.9333333333333333
Act_267402,0.9333333333333333
Act_267404,0.9333333333333333
Act_267542,0.9333333333333333
Act_277267,0.9333333333333333
Act_264500,0.9333333333333333
Act_277600,0.9333333333333333
Act_277622,0.9333333333333333
Act_267099,0.9333333333333333
Act_277617,0.9333333333333333
Act_267103,0.9333333333333333
Act_277614,0.9333333333333333
Act_267105,0.9333333333333333
Act_277611,0.9333333333333333
Act_267106,0.9333333333333333
Act_267108,0.9333333333333333
Act_277605,0.9333333333333333
Act_267116,0.9333333333333333
Act_267119,0.9333333333333333
Act_267128,0.9333333333333333
Act_267298,0.9333333333333333
Act_277591,0.9333333333333333
Act_267094,0.9333333333333333
Act_267092,0.9333333333333333
Act_267071,0.9333333333333333
Act_267015,0.9333333333333333
Act_278724,0.9333333333333333
Act_277690,0.9333333333333333
Act_266993,0.9333333333333333
Act_277684,0.9333333333333333
Act_267006,0.9333333333333333
Act_267012,0.9333333333333333
Act_277669,0.9333333333333333
Act_267297,0.9333333333333333
Act_277446,0.9333333333333333
Act_267549,0.9333333333333333
Act_277362,0.9333333333333333
Act_277265,0.9333333333333333
Act_267550,0.9333333333333333
Act_267556,0.9333333333333333
Act_267560,0.9333333333333333
Act_277254,0.9333333333333333
Act_267567,0.9333333333333333
Act_267574,0.9333333333333333
Act_267575,0.9333333333333333
Act_277292,0.9333333333333333
Act_277293,0.9333333333333333
Act_277297,0.9333333333333333
Act_267487,0.9333333333333333
Act_267458,0.9333333333333333
Act_267302,0.9333333333333333
Act_277341,0.9333333333333333
Act_267469,0.9333333333333333
Act_267475,0.9333333333333333
Act_277334,0.9333333333333333
Act_267488,0.9333333333333333
Act_267505,0.9333333333333333
Act_277324,0.9333333333333333
Act_267489,0.9333333333333333
Act_267495,0.9333333333333333
Act_277315,0.9333333333333333
Act_267498,0.9333333333333333
Act_267499,0.9333333333333333
Act_280152,0.9333333333333333
Act_280128,0.9333333333333333
Act_264704,0.9333333333333333
Act_264849,0.9333333333333333
Act_264859,0.9333333333333333
Act_264868,0.9333333333333333
Act_279795,0.9333333333333333
Act_264872,0.9333333333333333
Act_279790,0.9333333333333333
Act_279787,0.9333333333333333
Act_264882,0.9333333333333333
Act_264892,0.9333333333333333
Act_264901,0.9333333333333333
Act_279774,0.9333333333333333
Act_279772,0.9333333333333333
Act_279817,0.9333333333333333
Act_279830,0.9333333333333333
Act_279807,0.9333333333333333
Act_264788,0.9333333333333333
Act_264769,0.9333333333333333
Act_264770,0.9333333333333333
Act_264773,0.9333333333333333
Act_279883,0.9333333333333333
Act_264779,0.9333333333333333
Act_279869,0.9333333333333333
Act_264790,0.9333333333333333
Act_264811,0.9333333333333333
Act_264795,0.9333333333333333
Act_279859,0.9333333333333333
Act_264804,0.9333333333333333
Act_279806,0.9333333333333333
Act_264857,0.9333333333333333
Act_264810,0.9333333333333333
Act_264612,0.9333333333333333
Act_264707,0.9333333333333333
Act_264715,0.9333333333333333
Act_279911,0.9333333333333333
Act_279906,0.9333333333333333
Act_264646,0.9333333333333333
Act_264644,0.9333333333333333
Act_264639,0.9333333333333333
Act_264626,0.9333333333333333
Act_264610,0.9333333333333333
Act_280016,0.9333333333333333
Act_280013,0.9333333333333333
Act_264611,0.9333333333333333
Act_264617,0.9333333333333333
Act_279815,0.9333333333333333
Act_279995,0.9333333333333333
Act_264633,0.9333333333333333
Act_264627,0.9333333333333333
Act_279991,0.9333333333333333
Act_264632,0.9333333333333333
Act_279986,0.9333333333333333
Act_279985,0.9333333333333333
Act_279983,0.9333333333333333
Act_279899,0.9333333333333333
Act_264756,0.9333333333333333
Act_264392,0.9333333333333333
Act_264760,0.9333333333333333
Act_264806,0.9333333333333333
Act_279847,0.9333333333333333
Act_264499,0.9333333333333333
Act_264537,0.9333333333333333
Act_264412,0.9333333333333333
Act_280276,0.9333333333333333
Act_280274,0.9333333333333333
Act_264423,0.9333333333333333
Act_264425,0.9333333333333333
Act_280266,0.9333333333333333
Act_264495,0.9333333333333333
Act_264496,0.9333333333333333
Act_280161,0.9333333333333333
Act_264546,0.9333333333333333
Act_280099,0.9333333333333333
Act_280097,0.9333333333333333
Act_280095,0.9333333333333333
Act_280281,0.9333333333333333
Act_264540,0.9333333333333333
Act_264545,0.9333333333333333
Act_280058,0.9333333333333333
Act_280104,0.9333333333333333
Act_264568,0.9333333333333333
Act_280050,0.9333333333333333
Act_264586,0.9333333333333333
Act_264591,0.9333333333333333
Act_280035,0.9333333333333333
Act_264593,0.9333333333333333
Act_280103,0.9333333333333333
Act_264535,0.9333333333333333
Act_264431,0.9333333333333333
Act_264411,0.9333333333333333
Act_264607,0.9333333333333333
Act_280196,0.9333333333333333
Act_264602,0.9333333333333333
Act_280029,0.9333333333333333
Act_264595,0.9333333333333333
Act_264442,0.9333333333333333
Act_264451,0.9333333333333333
Act_280225,0.9333333333333333
Act_280222,0.9333333333333333
Act_280220,0.9333333333333333
Act_280217,0.9333333333333333
Act_280214,0.9333333333333333
Act_280201,0.9333333333333333
Act_264480,0.9333333333333333
Act_264481,0.9333333333333333
Act_264406,0.9333333333333333
Act_280192,0.9333333333333333
Act_280188,0.9333333333333333
Act_264482,0.9333333333333333
Act_264491,0.9333333333333333
Act_264440,0.9333333333333333
Act_280251,0.9333333333333333
Act_280256,0.9333333333333333
Act_280282,0.9333333333333333
Act_264394,0.9333333333333333
Act_280296,0.9333333333333333
Act_264402,0.9333333333333333
Act_264404,0.9333333333333333
Act_268315,0.9333333333333333
Act_261470,0.9333333333333333
Act_268299,0.9333333333333333
Act_260267,0.9333333333333333
Act_261383,0.9333333333333333
Act_261325,0.9333333333333333
Act_284435,0.9333333333333333
Act_261318,0.9333333333333333
Act_260216,0.9333333333333333
Act_261272,0.9333333333333333
Act_261271,0.9333333333333333
Act_284371,0.9333333333333333
Act_261260,0.9333333333333333
Act_261259,0.9333333333333333
Act_283397,0.9333333333333333
Act_260265,0.9333333333333333
Act_261253,0.9333333333333333
Act_260135,0.9333333333333333
Act_284359,0.9333333333333333
Act_284357,0.9333333333333333
Act_260268,0.9333333333333333
Act_260278,0.9333333333333333
Act_261247,0.9333333333333333
Act_260279,0.9333333333333333
Act_283415,0.9333333333333333
Act_260280,0.9333333333333333
Act_261237,0.9333333333333333
Act_260292,0.9333333333333333
Act_261227,0.9333333333333333
Act_283424,0.9333333333333333
Act_260136,0.9333333333333333
Act_260129,0.9333333333333333
Act_283434,0.9333333333333333
Act_283232,0.9333333333333333
Act_260211,0.9333333333333333
Act_261328,0.9333333333333333
Act_283288,0.9333333333333333
Act_260143,0.9333333333333333
Act_261418,0.9333333333333333
Act_261380,0.9333333333333333
Act_284489,0.9333333333333333
Act_260121,0.9333333333333333
Act_283225,0.9333333333333333
Act_260125,0.9333333333333333
Act_284481,0.9333333333333333
Act_283230,0.9333333333333333
Act_261407,0.9333333333333333
Act_260126,0.9333333333333333
Act_261403,0.9333333333333333
Act_283240,0.9333333333333333
Act_283242,0.9333333333333333
Act_283246,0.9333333333333333
Act_261401,0.9333333333333333
Act_261398,0.9333333333333333
Act_261395,0.9333333333333333
Act_283257,0.9333333333333333
Act_261389,0.9333333333333333
Act_284480,0.9333333333333333
Act_283262,0.9333333333333333
Act_284478,0.9333333333333333
Act_283425,0.9333333333333333
Act_284330,0.9333333333333333
Act_260198,0.9333333333333333
Act_283050,0.9333333333333333
Act_282967,0.9333333333333333
Act_260045,0.9333333333333333
Act_261574,0.9333333333333333
Act_284552,0.9333333333333333
Act_283032,0.9333333333333333
Act_260050,0.9333333333333333
Act_261571,0.9333333333333333
Act_260052,0.9333333333333333
Act_261570,0.9333333333333333
Act_283037,0.9333333333333333
Act_283039,0.9333333333333333
Act_261559,0.9333333333333333
Act_261549,0.9333333333333333
Act_260113,0.9333333333333333
Act_284545,0.9333333333333333
Act_283054,0.9333333333333333
Act_261546,0.9333333333333333
Act_284543,0.9333333333333333
Act_283057,0.9333333333333333
Act_284542,0.9333333333333333
Act_283060,0.9333333333333333
Act_283065,0.9333333333333333
Act_261542,0.9333333333333333
Act_261540,0.9333333333333333
Act_260066,0.9333333333333333
Act_261539,0.9333333333333333
Act_260112,0.9333333333333333
Act_261281,0.9333333333333333
Act_261215,0.9333333333333333
Act_260229,0.9333333333333333
Act_261273,0.9333333333333333
Act_260254,0.9333333333333333
Act_284374,0.9333333333333333
Act_261304,0.9333333333333333
Act_283335,0.9333333333333333
Act_261316,0.9333333333333333
Act_284426,0.9333333333333333
Act_283346,0.9333333333333333
Act_284421,0.9333333333333333
Act_283348,0.9333333333333333
Act_261315,0.9333333333333333
Act_283351,0.9333333333333333
Act_261306,0.9333333333333333
Act_261283,0.9333333333333333
Act_260235,0.9333333333333333
Act_261300,0.9333333333333333
Act_261276,0.9333333333333333
Act_261298,0.9333333333333333
Act_260236,0.9333333333333333
Act_284386,0.9333333333333333
Act_283362,0.9333333333333333
Act_284385,0.9333333333333333
Act_284384,0.9333333333333333
Act_260237,0.9333333333333333
Act_260238,0.9333333333333333
Act_260242,0.9333333333333333
Act_283330,0.9333333333333333
Act_261331,0.9333333333333333
Act_261582,0.9333333333333333
Act_259024,0.9333333333333333
Act_285797,0.9333333333333333
Act_281091,0.9333333333333333
Act_263554,0.9333333333333333
Act_281482,0.9333333333333333
Act_259005,0.9333333333333333
Act_281488,0.9333333333333333
Act_259007,0.9333333333333333
Act_259016,0.9333333333333333
Act_285769,0.9333333333333333
Act_281494,0.9333333333333333
Act_263195,0.9333333333333333
Act_259031,0.9333333333333333
Act_281500,0.9333333333333333
Act_263175,0.9333333333333333
Act_263191,0.9333333333333333
Act_263190,0.9333333333333333
Act_263188,0.9333333333333333
Act_285770,0.9333333333333333
Act_263182,0.9333333333333333
Act_281080,0.9333333333333333
Act_263125,0.9333333333333333
Act_263124,0.9333333333333333
Act_285511,0.9333333333333333
Act_281608,0.9333333333333333
Act_285788,0.9333333333333333
Act_252098,0.9333333333333333
Act_259033,0.9333333333333333
Act_285516,0.9333333333333333
Act_263617,0.9333333333333333
Act_263164,0.9333333333333333
Act_281718,0.9333333333333333
Act_280977,0.9333333333333333
Act_281720,0.9333333333333333
Act_262967,0.9333333333333333
Act_259116,0.9333333333333333
Act_259119,0.9333333333333333
Act_285463,0.9333333333333333
Act_263030,0.9333333333333333
Act_281098,0.9333333333333333
Act_285527,0.9333333333333333
Act_263168,0.9333333333333333
Act_281076,0.9333333333333333
Act_263158,0.9333333333333333
Act_285520,0.9333333333333333
Act_263155,0.9333333333333333
Act_285532,0.9333333333333333
Act_259039,0.9333333333333333
Act_263145,0.9333333333333333
Act_281071,0.9333333333333333
Act_281079,0.9333333333333333
Act_281549,0.9333333333333333
Act_263140,0.9333333333333333
Act_263138,0.9333333333333333
Act_263579,0.9333333333333333
Act_285524,0.9333333333333333
Act_263136,0.9333333333333333
Act_263613,0.9333333333333333
Act_281031,0.9333333333333333
Act_283324,0.9333333333333333
Act_284454,0.9333333333333333
Act_263605,0.9333333333333333
Act_281047,0.9333333333333333
Act_259058,0.9333333333333333
Act_283957,0.9333333333333333
Act_262190,0.9333333333333333
Act_282046,0.9333333333333333
Act_261379,0.9333333333333333
Act_260145,0.9333333333333333
Act_283289,0.9333333333333333
Act_261368,0.9333333333333333
Act_261363,0.9333333333333333
Act_283295,0.9333333333333333
Act_261357,0.9333333333333333
Act_285488,0.9333333333333333
Act_261354,0.9333333333333333
Act_284451,0.9333333333333333
Act_261353,0.9333333333333333
Act_261351,0.9333333333333333
Act_284450,0.9333333333333333
Act_284447,0.9333333333333333
Act_261348,0.9333333333333333
Act_261335,0.9333333333333333
Act_261334,0.9333333333333333
Act_261332,0.9333333333333333
Act_283322,0.9333333333333333
Act_260192,0.9333333333333333
Act_263070,0.9333333333333333
Act_285491,0.9333333333333333
Act_281597,0.9333333333333333
Act_285472,0.9333333333333333
Act_259075,0.9333333333333333
Act_281022,0.9333333333333333
Act_285793,0.9333333333333333
Act_263113,0.9333333333333333
Act_281021,0.9333333333333333
Act_285796,0.9333333333333333
Act_281609,0.9333333333333333
Act_263032,0.9333333333333333
Act_281616,0.9333333333333333
Act_281619,0.9333333333333333
Act_263031,0.9333333333333333
Act_281018,0.9333333333333333
Act_281043,0.9333333333333333
Act_263072,0.9333333333333333
Act_285787,0.9333333333333333
Act_285481,0.9333333333333333
Act_263584,0.9333333333333333
Act_281060,0.9333333333333333
Act_263592,0.9333333333333333
Act_263104,0.9333333333333333
Act_281567,0.9333333333333333
Act_259045,0.9333333333333333
Act_285496,0.9333333333333333
Act_263593,0.9333333333333333
Act_263073,0.9333333333333333
Act_281577,0.9333333333333333
Act_261532,0.9333333333333333
Act_283023,0.9333333333333333
Act_285426,0.9333333333333333
Act_283941,0.9333333333333333
Act_260735,0.9333333333333333
Act_283992,0.9333333333333333
Act_260732,0.9333333333333333
Act_283902,0.9333333333333333
Act_283903,0.9333333333333333
Act_260639,0.9333333333333333
Act_260726,0.9333333333333333
Act_260720,0.9333333333333333
Act_260653,0.9333333333333333
Act_283921,0.9333333333333333
Act_283927,0.9333333333333333
Act_283968,0.9333333333333333
Act_260660,0.9333333333333333
Act_283888,0.9333333333333333
Act_260691,0.9333333333333333
Act_260661,0.9333333333333333
Act_283960,0.9333333333333333
Act_260684,0.9333333333333333
Act_260674,0.9333333333333333
Act_284002,0.9333333333333333
Act_283878,0.9333333333333333
Act_260764,0.9333333333333333
Act_260788,0.9333333333333333
Act_283799,0.9333333333333333
Act_260806,0.9333333333333333
Act_283808,0.9333333333333333
Act_260744,0.9333333333333333
Act_260745,0.9333333333333333
Act_283817,0.9333333333333333
Act_283735,0.9333333333333333
Act_260945,0.9333333333333333
Act_283707,0.9333333333333333
Act_283709,0.9333333333333333
Act_260937,0.9333333333333333
Act_283713,0.9333333333333333
Act_260518,0.9333333333333333
Act_284109,0.9333333333333333
Act_260524,0.9333333333333333
Act_283720,0.9333333333333333
Act_283728,0.9333333333333333
Act_283729,0.9333333333333333
Act_284102,0.9333333333333333
Act_260922,0.9333333333333333
Act_260619,0.9333333333333333
Act_283740,0.9333333333333333
Act_283741,0.9333333333333333
Act_260920,0.9333333333333333
Act_260919,0.9333333333333333
Act_284099,0.9333333333333333
Act_284097,0.9333333333333333
Act_260827,0.9333333333333333
Act_260575,0.9333333333333333
Act_283798,0.9333333333333333
Act_284031,0.9333333333333333
Act_260755,0.9333333333333333
Act_260750,0.9333333333333333
Act_260589,0.9333333333333333
Act_260799,0.9333333333333333
Act_260515,0.9333333333333333
Act_283559,0.9333333333333333
Act_261111,0.9333333333333333
Act_261107,0.9333333333333333
Act_261104,0.9333333333333333
Act_283543,0.9333333333333333
Act_260382,0.9333333333333333
Act_261088,0.9333333333333333
Act_283548,0.9333333333333333
Act_261079,0.9333333333333333
Act_260388,0.9333333333333333
Act_260393,0.9333333333333333
Act_283555,0.9333333333333333
Act_283557,0.9333333333333333
Act_260396,0.9333333333333333
Act_260370,0.9333333333333333
Act_261060,0.9333333333333333
Act_283561,0.9333333333333333
Act_261123,0.9333333333333333
Act_283521,0.9333333333333333
Act_261132,0.9333333333333333
Act_261176,0.9333333333333333
Act_260310,0.9333333333333333
Act_260311,0.9333333333333333
Act_283460,0.9333333333333333
Act_268339,0.9333333333333333
Act_284320,0.9333333333333333
Act_261180,0.9333333333333333
Act_284272,0.9333333333333333
Act_261113,0.9333333333333333
Act_260590,0.9333333333333333
Act_284009,0.9333333333333333
Act_260798,0.9333333333333333
Act_260596,0.9333333333333333
Act_283830,0.9333333333333333
Act_260794,0.9333333333333333
Act_260785,0.9333333333333333
Act_283865,0.9333333333333333
Act_283841,0.9333333333333333
Act_284013,0.9333333333333333
Act_260602,0.9333333333333333
Act_284011,0.9333333333333333
Act_260606,0.9333333333333333
Act_283859,0.9333333333333333
Act_260768,0.9333333333333333
Act_260366,0.9333333333333333
Act_260612,0.9333333333333333
Act_260614,0.9333333333333333
Act_283864,0.9333333333333333
Act_260505,0.9333333333333333
Act_283690,0.9333333333333333
Act_283689,0.9333333333333333
Act_261057,0.9333333333333333
Act_260355,0.9333333333333333
Act_261121,0.9333333333333333
Act_283524,0.9333333333333333
Act_283531,0.9333333333333333
Act_283532,0.9333333333333333
Act_283701,0.9333333333333333
Act_260955,0.9333333333333333
Act_284498,0.9333333333333333
Act_283179,0.9333333333333333
Act_260108,0.9333333333333333
Act_261462,0.9333333333333333
Act_261461,0.9333333333333333
Act_283162,0.9333333333333333
Act_283163,0.9333333333333333
Act_261460,0.9333333333333333
Act_261454,0.9333333333333333
Act_261452,0.9333333333333333
Act_283173,0.9333333333333333
Act_261449,0.9333333333333333
Act_261448,0.9333333333333333
Act_261444,0.9333333333333333
Act_283181,0.9333333333333333
Act_283086,0.9333333333333333
Act_283182,0.9333333333333333
Act_283183,0.9333333333333333
Act_283184,0.9333333333333333
Act_283185,0.9333333333333333
Act_283191,0.9333333333333333
Act_283193,0.9333333333333333
Act_283197,0.9333333333333333
Act_283199,0.9333333333333333
Act_283201,0.9333333333333333
Act_283205,0.9333333333333333
Act_261432,0.9333333333333333
Act_261473,0.9333333333333333
Act_284535,0.9333333333333333
Act_284536,0.9333333333333333
Act_284524,0.9333333333333333
Act_282984,0.9333333333333333
Act_260042,0.9333333333333333
Act_260005,0.9333333333333333
Act_260006,0.9333333333333333
Act_284592,0.9333333333333333
Act_284591,0.9333333333333333
Act_282971,0.9333333333333333
Act_284590,0.9333333333333333
Act_282972,0.9333333333333333
Act_261613,0.9333333333333333
Act_260009,0.9333333333333333
Act_282975,0.9333333333333333
Act_282981,0.9333333333333333
Act_260018,0.9333333333333333
Act_283074,0.9333333333333333
Act_261605,0.9333333333333333
Act_282995,0.9333333333333333
Act_282996,0.9333333333333333
Act_282997,0.9333333333333333
Act_260023,0.9333333333333333
Act_261603,0.9333333333333333
Act_284568,0.9333333333333333
Act_283012,0.9333333333333333
Act_283017,0.9333333333333333
Act_260036,0.9333333333333333
Act_283020,0.9333333333333333
Act_261585,0.9333333333333333
Act_284505,0.9333333333333333
Act_260073,0.9333333333333333
Act_284118,0.9333333333333333
Act_260566,0.9333333333333333
Act_283759,0.9333333333333333
Act_283760,0.9333333333333333
Act_260540,0.9333333333333333
Act_283761,0.9333333333333333
Act_283762,0.9333333333333333
Act_260554,0.9333333333333333
Act_260557,0.9333333333333333
Act_260885,0.9333333333333333
Act_260558,0.9333333333333333
Act_283775,0.9333333333333333
Act_260563,0.9333333333333333
Act_283779,0.9333333333333333
Act_260572,0.9333333333333333
Act_283752,0.9333333333333333
Act_260870,0.9333333333333333
Act_284048,0.9333333333333333
Act_260573,0.9333333333333333
Act_260837,0.9333333333333333
Act_284040,0.9333333333333333
Act_283794,0.9333333333333333
Act_284037,0.9333333333333333
Act_260537,0.9333333333333333
Act_284096,0.9333333333333333
Act_261201,0.9333333333333333
Act_260900,0.9333333333333333
Act_260508,0.9333333333333333
Act_283753,0.9333333333333333
Act_283750,0.9333333333333333
Act_283090,0.9333333333333333
Act_284519,0.9333333333333333
Act_261514,0.9333333333333333
Act_261513,0.9333333333333333
Act_261512,0.9333333333333333
Act_283097,0.9333333333333333
Act_283101,0.9333333333333333
Act_260088,0.9333333333333333
Act_260089,0.9333333333333333
Act_261499,0.9333333333333333
Act_261498,0.9333333333333333
Act_261490,0.9333333333333333
Act_283142,0.9333333333333333
Act_283119,0.9333333333333333
Act_260094,0.9333333333333333
Act_284080,0.9333333333333333
Act_261481,0.9333333333333333
Act_283129,0.9333333333333333
Act_260102,0.9333333333333333
Act_283130,0.9333333333333333
Act_283131,0.9333333333333333
Act_283132,0.9333333333333333
Act_260103,0.9333333333333333
Act_283136,0.9333333333333333
Act_284326,0.9333333333333333
Act_261203,0.9333333333333333
Act_284325,0.9333333333333333
Act_284089,0.9333333333333333
Act_262968,0.9333333333333333
Act_285432,0.9333333333333333
Act_284310,0.9333333333333333
Act_262723,0.9333333333333333
Act_281941,0.9333333333333333
Act_281942,0.9333333333333333
Act_259268,0.9333333333333333
Act_232198,0.9333333333333333
Act_262768,0.9333333333333333
Act_281907,0.9333333333333333
Act_262763,0.9333333333333333
Act_285900,0.9333333333333333
Act_281971,0.9333333333333333
Act_281973,0.9333333333333333
Act_281853,0.9333333333333333
Act_262734,0.9333333333333333
Act_235636,0.9333333333333333
Act_263770,0.9333333333333333
Act_262841,0.9333333333333333
Act_281990,0.9333333333333333
Act_262783,0.9333333333333333
Act_285888,0.9333333333333333
Act_262844,0.9333333333333333
Act_259210,0.9333333333333333
Act_263789,0.9333333333333333
Act_262718,0.9333333333333333
Act_263792,0.9333333333333333
Act_262714,0.9333333333333333
Act_285887,0.9333333333333333
Act_262845,0.9333333333333333
Act_280857,0.9333333333333333
Act_262796,0.9333333333333333
Act_285339,0.9333333333333333
Act_281926,0.9333333333333333
Act_280845,0.9333333333333333
Act_263726,0.9333333333333333
Act_285321,0.9333333333333333
Act_259262,0.9333333333333333
Act_281949,0.9333333333333333
Act_281948,0.9333333333333333
Act_262791,0.9333333333333333
Act_263761,0.9333333333333333
Act_230642,0.9333333333333333
Act_231367,0.9333333333333333
Act_259283,0.9333333333333333
